Place,Player,Time (seconds),Date Submitted
604,ZayedGaming,7416.0,2024-05-21T18:40:27Z
605,SBR-Riot,7427.69,2022-10-11T11:01:56Z
606,xzombae,7500.0,2024-09-17T22:34:48Z
607,UMX,7528.71,2023-01-04T17:39:58Z
608,FlippingPhill,7547.51,2025-08-27T03:06:46Z
609,Matt32,7564.095,2020-01-25T21:25:54Z
610,tooFATforBUTTer,7594.091,2020-11-23T06:32:10Z
611,KiteRider,7649.0,2021-12-18T07:27:21Z
613,AbreuAesio,7731.044,2024-11-24T21:21:48Z
614,koumori,7733.0,2022-04-06T13:32:07Z
615,iamthecheese234,7833.0,2020-04-14T18:00:35Z
616,meconfusion,7872.071,2024-03-29T20:23:07Z
617,OmegaFox,7905.052,2020-06-12T02:29:31Z
618,ColbyWan23,7929.0,2022-09-05T23:37:53Z
620,Yiyo_Acrol,7995.0,2023-05-01T00:52:40Z
621,Maid-Chan,7999.0,2018-06-29T09:13:24Z
622,Magnus_Aran,8065.085,2021-03-24T20:22:10Z
623,Marvelgirl186,8069.0,2017-08-07T16:22:08Z
624,nhammen,8074.0,2018-02-03T15:12:52Z
625,sascha-gaming,8100.0,2022-08-12T18:12:49Z
626,KrunchyLex,8120.0,2019-03-18T22:51:13Z
627,GTK_Aztech,8183.0,2024-05-18T23:17:56Z
628,DragonWriterLuc,8195.0,2024-02-20T17:10:50Z
629,cptanihilate,8249.0,2020-10-16T22:20:28Z
630,jarvitz,8420.0,
631,Baby__Drake,8531.085,2020-12-03T07:25:13Z
632,NewJourneysFire,8539.002,2021-11-10T21:51:52Z
633,RandomEffekt,8704.0,2018-09-04T04:48:51Z
634,TheSleepyPotato,8717.0,2023-07-11T21:21:49Z
636,DrMcStreamy,8878.0,2020-09-21T02:43:50Z
638,Willbatros,8995.0,2020-11-06T20:06:28Z
640,Darthcreighton,9329.01,2022-05-15T13:42:57Z
642,MSKain,9773.34,2022-02-05T22:57:59Z
644,Makotroid,9867.0,2018-01-20T05:58:42Z
645,EKIButters,9900.0,2024-10-26T19:20:27Z
646,modottekita_yuki,9960.0,2020-05-04T22:21:53Z
647,enzbro,10296.54,2021-10-11T03:08:33Z
648,sixfour,10349.0,2023-09-17T16:49:37Z
649,Makar19,10405.0,2020-12-07T16:16:08Z
650,Gulopine,10407.0,
651,QueenSariah,10592.0,2020-08-30T06:55:51Z
652,SkyRandir,10630.384,2019-09-20T23:05:09Z
653,Davis252,10800.0,2022-10-15T17:06:53Z
654,Sammybam88,11760.0,2021-10-03T15:11:06Z
655,zoomerz,12000.0,2020-05-27T02:01:17Z
656,ShadyBoii,12015.0,2023-01-08T11:26:55Z
657,Gnic107,12357.0,2021-04-10T17:57:41Z
658,Alx7retro,18081.892,2025-02-15T07:26:00Z
659,ThisIsJayC,21003.81,2022-01-04T18:58:57Z
660,Imyt,25483.56,2022-07-12T07:40:49Z
661,stephen7853,199158.0,2018-06-03T04:46:25Z
662,KnuckleJr,4920.0,2022-02-24T03:25:35Z
663,SunnyUT,6300.0,2022-05-07T15:28:41Z
664,Gaboxfiles,6360.0,2025-01-05T09:07:27Z
665,Matitenis,6660.0,2024-11-17T21:36:39Z
666,LCGJR,7560.0,2018-11-06T21:36:21Z
667,Korashia,8580.0,2025-09-20T06:15:36Z
668,CDeichman,9420.0,2019-12-06T21:52:36Z
669,JeremiahScottNorris,9780.0,2023-02-20T04:17:42Z
670,RO_2116,11700.0,2024-09-03T20:47:43Z
671,Coda,13200.0,2017-08-02T00:50:24Z
